LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,GDP Value,Flag Codes
ESP,GDP,TOT,MLN_USD,A,2001,936694.4194,
ESP,GDP,TOT,MLN_USD,A,2002,1009397.694,
ESP,GDP,TOT,MLN_USD,A,2003,1056980.714,
ESP,GDP,TOT,MLN_USD,A,2004,1124101.118,
ESP,GDP,TOT,MLN_USD,A,2005,1209299.233,
ESP,GDP,TOT,MLN_USD,A,2006,1368291.952,
ESP,GDP,TOT,MLN_USD,A,2007,1474005.407,
ESP,GDP,TOT,MLN_USD,A,2008,1537792.117,
ESP,GDP,TOT,MLN_USD,A,2009,1501473.156,
ESP,GDP,TOT,MLN_USD,A,2010,1488328.594,
ESP,GDP,TOT,MLN_USD,A,2011,1498957.406,
ESP,GDP,TOT,MLN_USD,A,2012,1496188.343,
ESP,GDP,TOT,MLN_USD,A,2013,1519995.295,
ESP,GDP,TOT,MLN_USD,A,2014,1566855.239,
ESP,GDP,TOT,MLN_USD,A,2015,1617121.932,P
ESP,GDP,TOT,MLN_USD,A,2016,1687612.987,P
ESP,GDP,TOT,MLN_USD,A,2017,1769635.784,P
ESP,GDP,TOT,USD_CAP,A,1970,2764.644958,E
ESP,GDP,TOT,USD_CAP,A,1971,3012.173605,E
ESP,GDP,TOT,USD_CAP,A,1972,3368.345617,E
ESP,GDP,TOT,USD_CAP,A,1973,3793.958955,E
ESP,GDP,TOT,USD_CAP,A,1974,4325.223668,E
ESP,GDP,TOT,USD_CAP,A,1975,4702.191026,E
ESP,GDP,TOT,USD_CAP,A,1976,5063.997186,E
ESP,GDP,TOT,USD_CAP,A,1977,5465.381715,E
ESP,GDP,TOT,USD_CAP,A,1978,5868.372794,E
ESP,GDP,TOT,USD_CAP,A,1979,6298.979833,E
ESP,GDP,TOT,USD_CAP,A,1980,6943.509421,E
ESP,GDP,TOT,USD_CAP,A,1981,7535.310464,E
ESP,GDP,TOT,USD_CAP,A,1982,8059.184656,E
ESP,GDP,TOT,USD_CAP,A,1983,8485.6495,E
ESP,GDP,TOT,USD_CAP,A,1984,8907.108298,E
ESP,GDP,TOT,USD_CAP,A,1985,9370.972179,E
ESP,GDP,TOT,USD_CAP,A,1986,9841.093137,E
ESP,GDP,TOT,USD_CAP,A,1987,10625.79914,E
ESP,GDP,TOT,USD_CAP,A,1988,11532.68684,E
ESP,GDP,TOT,USD_CAP,A,1989,12535.1281,E
ESP,GDP,TOT,USD_CAP,A,1990,13469.87198,E
ESP,GDP,TOT,USD_CAP,A,1991,14247.30956,E
ESP,GDP,TOT,USD_CAP,A,1992,14673.18235,E
ESP,GDP,TOT,USD_CAP,A,1993,14834.90445,E
ESP,GDP,TOT,USD_CAP,A,1994,15483.91671,E
ESP,GDP,TOT,USD_CAP,A,1995,16219.25424,
ESP,GDP,TOT,USD_CAP,A,1996,16914.81427,
ESP,GDP,TOT,USD_CAP,A,1997,17863.91971,
ESP,GDP,TOT,USD_CAP,A,1998,19018.23275,
ESP,GDP,TOT,USD_CAP,A,1999,19915.64327,
ESP,GDP,TOT,USD_CAP,A,2000,21537.62536,
ESP,GDP,TOT,USD_CAP,A,2001,22977.31616,
ESP,GDP,TOT,USD_CAP,A,2002,24367.74311,
ESP,GDP,TOT,USD_CAP,A,2003,25049.17356,
ESP,GDP,TOT,USD_CAP,A,2004,26227.78369,
ESP,GDP,TOT,USD_CAP,A,2005,27696.44668,
ESP,GDP,TOT,USD_CAP,A,2006,30844.81247,
ESP,GDP,TOT,USD_CAP,A,2007,32584.783,
ESP,GDP,TOT,USD_CAP,A,2008,33442.50046,
ESP,GDP,TOT,USD_CAP,A,2009,32381.98171,
ESP,GDP,TOT,USD_CAP,A,2010,31964.11571,
ESP,GDP,TOT,USD_CAP,A,2011,32072.68837,
ESP,GDP,TOT,USD_CAP,A,2012,31992.80352,
ESP,GDP,TOT,USD_CAP,A,2013,32622.65998,
ESP,GDP,TOT,USD_CAP,A,2014,33728.36272,
ESP,GDP,TOT,USD_CAP,A,2015,34844.14437,P
ESP,GDP,TOT,USD_CAP,A,2016,36331.52557,P
ESP,GDP,TOT,USD_CAP,A,2017,38016.58624,P
SWE,GDP,TOT,MLN_USD,A,1960,18191.234,E
SWE,GDP,TOT,MLN_USD,A,1961,19411.2723,E
SWE,GDP,TOT,MLN_USD,A,1962,20701.7552,E
SWE,GDP,TOT,MLN_USD,A,1963,22123.8375,E
SWE,GDP,TOT,MLN_USD,A,1964,24057.1561,E
SWE,GDP,TOT,MLN_USD,A,1965,25673.9799,E
SWE,GDP,TOT,MLN_USD,A,1966,27124.9609,E
SWE,GDP,TOT,MLN_USD,A,1967,28843.4334,E
SWE,GDP,TOT,MLN_USD,A,1968,31346.2688,E
SWE,GDP,TOT,MLN_USD,A,1969,34619.2408,E
SWE,GDP,TOT,MLN_USD,A,1970,38930.3768,E
SWE,GDP,TOT,MLN_USD,A,1971,41293.5726,E
SWE,GDP,TOT,MLN_USD,A,1972,44067.2799,E
SWE,GDP,TOT,MLN_USD,A,1973,48309.1787,E
SWE,GDP,TOT,MLN_USD,A,1974,54332.635,E
SWE,GDP,TOT,MLN_USD,A,1975,60880.1077,E
SWE,GDP,TOT,MLN_USD,A,1976,64901.314,E
SWE,GDP,TOT,MLN_USD,A,1977,67826.8666,E
SWE,GDP,TOT,MLN_USD,A,1978,73860.6104,E
SWE,GDP,TOT,MLN_USD,A,1979,83028.8748,E
SWE,GDP,TOT,MLN_USD,A,1980,92055.6241,E
SWE,GDP,TOT,MLN_USD,A,1981,101107.9484,E
SWE,GDP,TOT,MLN_USD,A,1982,108721.2438,E
SWE,GDP,TOT,MLN_USD,A,1983,115161.9445,E
SWE,GDP,TOT,MLN_USD,A,1984,124291.8067,E
SWE,GDP,TOT,MLN_USD,A,1985,131039.7453,E
SWE,GDP,TOT,MLN_USD,A,1986,137281.4933,E
SWE,GDP,TOT,MLN_USD,A,1987,145505.6224,E
SWE,GDP,TOT,MLN_USD,A,1988,154453.5369,E
SWE,GDP,TOT,MLN_USD,A,1989,164718.5898,E
SWE,GDP,TOT,MLN_USD,A,1990,172100.862,E
SWE,GDP,TOT,MLN_USD,A,1991,175791.383,E
SWE,GDP,TOT,MLN_USD,A,1992,177715.5026,E
SWE,GDP,TOT,MLN_USD,A,1993,178185.5578,
SWE,GDP,TOT,MLN_USD,A,1994,189416.1025,
SWE,GDP,TOT,MLN_USD,A,1995,201148.3791,
SWE,GDP,TOT,MLN_USD,A,1996,208649.0109,
SWE,GDP,TOT,MLN_USD,A,1997,216309.615,
SWE,GDP,TOT,MLN_USD,A,1998,225552.9986,
SWE,GDP,TOT,MLN_USD,A,1999,240476.8918,
SWE,GDP,TOT,MLN_USD,A,2000,259738.4397,
SWE,GDP,TOT,MLN_USD,A,2001,263842.1392,
SWE,GDP,TOT,MLN_USD,A,2002,272994.5041,
SWE,GDP,TOT,MLN_USD,A,2003,281920.9144,
SWE,GDP,TOT,MLN_USD,A,2004,301643.2024,
SWE,GDP,TOT,MLN_USD,A,2005,306709.1695,
SWE,GDP,TOT,MLN_USD,A,2006,339821.1677,
SWE,GDP,TOT,MLN_USD,A,2007,371163.3324,
SWE,GDP,TOT,MLN_USD,A,2008,385875.8925,
SWE,GDP,TOT,MLN_USD,A,2009,368645.7357,
SWE,GDP,TOT,MLN_USD,A,2010,390392.3744,
SWE,GDP,TOT,MLN_USD,A,2011,413450.9069,
SWE,GDP,TOT,MLN_USD,A,2012,425753.749,
SWE,GDP,TOT,MLN_USD,A,2013,438479.7729,
SWE,GDP,TOT,MLN_USD,A,2014,451103.5911,
SWE,GDP,TOT,MLN_USD,A,2015,469295.539,
SWE,GDP,TOT,MLN_USD,A,2016,485284.0547,
SWE,GDP,TOT,MLN_USD,A,2017,505482.933,
SWE,GDP,TOT,USD_CAP,A,1970,4840.335423,E
SWE,GDP,TOT,USD_CAP,A,1971,5099.28876,E
SWE,GDP,TOT,USD_CAP,A,1972,5425.730005,E
SWE,GDP,TOT,USD_CAP,A,1973,5937.043869,E
SWE,GDP,TOT,USD_CAP,A,1974,6657.670695,E
SWE,GDP,TOT,USD_CAP,A,1975,7431.737968,E
SWE,GDP,TOT,USD_CAP,A,1976,7893.705819,E
SWE,GDP,TOT,USD_CAP,A,1977,8220.535086,E
SWE,GDP,TOT,USD_CAP,A,1978,8925.854643,E
SWE,GDP,TOT,USD_CAP,A,1979,10010.82897,E
SWE,GDP,TOT,USD_CAP,A,1980,11077.81793,E
SWE,GDP,TOT,USD_CAP,A,1981,12152.53532,E
SWE,GDP,TOT,USD_CAP,A,1982,13059.75682,E
SWE,GDP,TOT,USD_CAP,A,1983,13826.77983,E
SWE,GDP,TOT,USD_CAP,A,1984,14908.62599,E
SWE,GDP,TOT,USD_CAP,A,1985,15693.56046,E
SWE,GDP,TOT,USD_CAP,A,1986,16401.79791,E
SWE,GDP,TOT,USD_CAP,A,1987,17326.41949,E
SWE,GDP,TOT,USD_CAP,A,1988,18309.0667,E
SWE,GDP,TOT,USD_CAP,A,1989,19394.84939,E
SWE,GDP,TOT,USD_CAP,A,1990,20107.8177,E
SWE,GDP,TOT,USD_CAP,A,1991,20400.76298,E
SWE,GDP,TOT,USD_CAP,A,1992,20502.71296,E
SWE,GDP,TOT,USD_CAP,A,1993,20437.40483,
SWE,GDP,TOT,USD_CAP,A,1994,21571.86813,
SWE,GDP,TOT,USD_CAP,A,1995,22788.11124,
SWE,GDP,TOT,USD_CAP,A,1996,23600.15959,
SWE,GDP,TOT,USD_CAP,A,1997,24452.5401,
SWE,GDP,TOT,USD_CAP,A,1998,25483.33506,
SWE,GDP,TOT,USD_CAP,A,1999,27148.29607,
SWE,GDP,TOT,USD_CAP,A,2000,29275.86927,
SWE,GDP,TOT,USD_CAP,A,2001,29658.51385,
SWE,GDP,TOT,USD_CAP,A,2002,30587.6195,
SWE,GDP,TOT,USD_CAP,A,2003,31470.71001,
SWE,GDP,TOT,USD_CAP,A,2004,33540.13481,
SWE,GDP,TOT,USD_CAP,A,2005,33967.08265,
SWE,GDP,TOT,USD_CAP,A,2006,37423.17798,
SWE,GDP,TOT,USD_CAP,A,2007,40572.72356,
SWE,GDP,TOT,USD_CAP,A,2008,41853.86487,
SWE,GDP,TOT,USD_CAP,A,2009,39645.72089,
SWE,GDP,TOT,USD_CAP,A,2010,41628.08825,
SWE,GDP,TOT,USD_CAP,A,2011,43755.12286,
SWE,GDP,TOT,USD_CAP,A,2012,44724.85125,
SWE,GDP,TOT,USD_CAP,A,2013,45673.0733,
SWE,GDP,TOT,USD_CAP,A,2014,46524.23047,
SWE,GDP,TOT,USD_CAP,A,2015,47891.20938,
SWE,GDP,TOT,USD_CAP,A,2016,48853.27978,
SWE,GDP,TOT,USD_CAP,A,2017,50178.97603,
CHE,GDP,TOT,MLN_USD,A,1970,44869.2371,E
CHE,GDP,TOT,MLN_USD,A,1971,49069.0345,E
CHE,GDP,TOT,MLN_USD,A,1972,52831.7884,E
CHE,GDP,TOT,MLN_USD,A,1973,57405.9249,E
CHE,GDP,TOT,MLN_USD,A,1974,63472.9654,E
CHE,GDP,TOT,MLN_USD,A,1975,64300.4776,E
CHE,GDP,TOT,MLN_USD,A,1976,66877.7802,E
CHE,GDP,TOT,MLN_USD,A,1977,72754.7178,E
CHE,GDP,TOT,MLN_USD,A,1978,78181.5501,E
CHE,GDP,TOT,MLN_USD,A,1979,86744.8587,E
CHE,GDP,TOT,MLN_USD,A,1980,98919.9712,
CHE,GDP,TOT,MLN_USD,A,1981,109887.311,
CHE,GDP,TOT,MLN_USD,A,1982,115176.2856,
CHE,GDP,TOT,MLN_USD,A,1983,120488.9987,
CHE,GDP,TOT,MLN_USD,A,1984,128517.712,
CHE,GDP,TOT,MLN_USD,A,1985,137502.0628,
CHE,GDP,TOT,MLN_USD,A,1986,142883.5594,
CHE,GDP,TOT,MLN_USD,A,1987,148852.1255,
CHE,GDP,TOT,MLN_USD,A,1988,159112.8677,
CHE,GDP,TOT,MLN_USD,A,1989,172457.9754,
CHE,GDP,TOT,MLN_USD,A,1990,185409.0735,
CHE,GDP,TOT,MLN_USD,A,1991,189825.9134,
CHE,GDP,TOT,MLN_USD,A,1992,194068.1821,
CHE,GDP,TOT,MLN_USD,A,1993,198435.2605,
CHE,GDP,TOT,MLN_USD,A,1994,205231.4949,
CHE,GDP,TOT,MLN_USD,A,1995,210519.433,
CHE,GDP,TOT,MLN_USD,A,1996,215942.1808,
CHE,GDP,TOT,MLN_USD,A,1997,225412.1426,
CHE,GDP,TOT,MLN_USD,A,1998,233860.2318,
CHE,GDP,TOT,MLN_USD,A,1999,241567.4416,
CHE,GDP,TOT,MLN_USD,A,2000,256828.8708,
CHE,GDP,TOT,MLN_USD,A,2001,266121.0659,
CHE,GDP,TOT,MLN_USD,A,2002,274768.4784,
CHE,GDP,TOT,MLN_USD,A,2003,276759.5508,
CHE,GDP,TOT,MLN_USD,A,2004,289555.2638,
CHE,GDP,TOT,MLN_USD,A,2005,301740.6098,
CHE,GDP,TOT,MLN_USD,A,2006,337617.217,
CHE,GDP,TOT,MLN_USD,A,2007,375575.6159,
CHE,GDP,TOT,MLN_USD,A,2008,402150.9841,
CHE,GDP,TOT,MLN_USD,A,2009,400818.7375,
CHE,GDP,TOT,MLN_USD,A,2010,415654.4844,
CHE,GDP,TOT,MLN_USD,A,2011,444548.7282,
CHE,GDP,TOT,MLN_USD,A,2012,462615.2239,
CHE,GDP,TOT,MLN_USD,A,2013,486238.7519,
CHE,GDP,TOT,MLN_USD,A,2014,506895.0439,
CHE,GDP,TOT,MLN_USD,A,2015,527160.4507,
CHE,GDP,TOT,MLN_USD,A,2016,534902.6551,
CHE,GDP,TOT,MLN_USD,A,2017,547854.0645,
CHE,GDP,TOT,USD_CAP,A,1970,7159.603813,E
CHE,GDP,TOT,USD_CAP,A,1971,7735.577477,E
CHE,GDP,TOT,USD_CAP,A,1972,8253.201529,E
CHE,GDP,TOT,USD_CAP,A,1973,8912.383062,E
CHE,GDP,TOT,USD_CAP,A,1974,9825.548611,E
CHE,GDP,TOT,USD_CAP,A,1975,10041.42528,E
CHE,GDP,TOT,USD_CAP,A,1976,10559.68341,E
CHE,GDP,TOT,USD_CAP,A,1977,11518.33977,E
CHE,GDP,TOT,USD_CAP,A,1978,12345.9472,E
CHE,GDP,TOT,USD_CAP,A,1979,13658.80084,E
CHE,GDP,TOT,USD_CAP,A,1980,15492.00056,
CHE,GDP,TOT,USD_CAP,A,1981,17091.99557,
CHE,GDP,TOT,USD_CAP,A,1982,17809.19511,
CHE,GDP,TOT,USD_CAP,A,1983,18588.31586,
CHE,GDP,TOT,USD_CAP,A,1984,19756.30869,
CHE,GDP,TOT,USD_CAP,A,1985,21046.27384,
CHE,GDP,TOT,USD_CAP,A,1986,21738.14064,
CHE,GDP,TOT,USD_CAP,A,1987,22488.57164,
CHE,GDP,TOT,USD_CAP,A,1988,23849.51048,
CHE,GDP,TOT,USD_CAP,A,1989,25651.77718,
CHE,GDP,TOT,USD_CAP,A,1990,27280.96853,
CHE,GDP,TOT,USD_CAP,A,1991,27590.62288,
CHE,GDP,TOT,USD_CAP,A,1992,27951.24971,
CHE,GDP,TOT,USD_CAP,A,1993,28393.08804,
CHE,GDP,TOT,USD_CAP,A,1994,29165.24248,
CHE,GDP,TOT,USD_CAP,A,1995,29669.55856,
CHE,GDP,TOT,USD_CAP,A,1996,30284.0041,
CHE,GDP,TOT,USD_CAP,A,1997,31524.39034,
CHE,GDP,TOT,USD_CAP,A,1998,32613.25804,
CHE,GDP,TOT,USD_CAP,A,1999,33505.30114,
CHE,GDP,TOT,USD_CAP,A,2000,35428.54943,
CHE,GDP,TOT,USD_CAP,A,2001,36552.82199,
CHE,GDP,TOT,USD_CAP,A,2002,37466.38184,
CHE,GDP,TOT,USD_CAP,A,2003,37460.72438,
CHE,GDP,TOT,USD_CAP,A,2004,38927.08967,
CHE,GDP,TOT,USD_CAP,A,2005,40326.87635,
CHE,GDP,TOT,USD_CAP,A,2006,44865.23766,
CHE,GDP,TOT,USD_CAP,A,2007,49491.6747,
CHE,GDP,TOT,USD_CAP,A,2008,52362.64918,
CHE,GDP,TOT,USD_CAP,A,2009,51555.31268,
CHE,GDP,TOT,USD_CAP,A,2010,52911.37474,
CHE,GDP,TOT,USD_CAP,A,2011,56183.81787,
CHE,GDP,TOT,USD_CAP,A,2012,57849.60172,
CHE,GDP,TOT,USD_CAP,A,2013,60108.54053,
CHE,GDP,TOT,USD_CAP,A,2014,61902.16174,
CHE,GDP,TOT,USD_CAP,A,2015,63648.30306,
CHE,GDP,TOT,USD_CAP,A,2016,63888.70868,P
CHE,GDP,TOT,USD_CAP,A,2017,64834.80053,E
TUR,GDP,TOT,MLN_USD,A,1970,62893.0555,E
TUR,GDP,TOT,MLN_USD,A,1971,69766.2739,E
TUR,GDP,TOT,MLN_USD,A,1972,78191.6265,E
TUR,GDP,TOT,MLN_USD,A,1973,85136.1709,E
TUR,GDP,TOT,MLN_USD,A,1974,97974.4103,E
TUR,GDP,TOT,MLN_USD,A,1975,114727.0847,E
TUR,GDP,TOT,MLN_USD,A,1976,133687.21,E
TUR,GDP,TOT,MLN_USD,A,1977,146814.5524,E
TUR,GDP,TOT,MLN_USD,A,1978,159485.7833,E
TUR,GDP,TOT,MLN_USD,A,1979,171574.8435,E
TUR,GDP,TOT,MLN_USD,A,1980,182473.2995,E
TUR,GDP,TOT,MLN_USD,A,1981,209196.0798,E
TUR,GDP,TOT,MLN_USD,A,1982,230089.8985,E
TUR,GDP,TOT,MLN_USD,A,1983,251059.4924,E
TUR,GDP,TOT,MLN_USD,A,1984,277416.1904,E
TUR,GDP,TOT,MLN_USD,A,1985,298434.7037,E
TUR,GDP,TOT,MLN_USD,A,1986,325814.776,E
TUR,GDP,TOT,MLN_USD,A,1987,365817.0191,E
TUR,GDP,TOT,MLN_USD,A,1988,386653.0331,E
TUR,GDP,TOT,MLN_USD,A,1989,402696.7069,E
TUR,GDP,TOT,MLN_USD,A,1990,456242.2846,E
TUR,GDP,TOT,MLN_USD,A,1991,475796.3042,E
TUR,GDP,TOT,MLN_USD,A,1992,515764.4928,E
TUR,GDP,TOT,MLN_USD,A,1993,570500.6679,E
TUR,GDP,TOT,MLN_USD,A,1994,550854.6947,E
TUR,GDP,TOT,MLN_USD,A,1995,602783.0918,E
TUR,GDP,TOT,MLN_USD,A,1996,655729.7028,E
TUR,GDP,TOT,MLN_USD,A,1997,716565.4706,E
TUR,GDP,TOT,MLN_USD,A,1998,557398.245,
TUR,GDP,TOT,MLN_USD,A,1999,545463.7514,
TUR,GDP,TOT,MLN_USD,A,2000,605983.2308,
TUR,GDP,TOT,MLN_USD,A,2001,592032.7609,
TUR,GDP,TOT,MLN_USD,A,2002,607794.166,
TUR,GDP,TOT,MLN_USD,A,2003,634671.0986,
TUR,GDP,TOT,MLN_USD,A,2004,728003.3507,
TUR,GDP,TOT,MLN_USD,A,2005,807226.7577,
TUR,GDP,TOT,MLN_USD,A,2006,936690.3384,
TUR,GDP,TOT,MLN_USD,A,2007,1033065.198,
TUR,GDP,TOT,MLN_USD,A,2008,1130487.066,
TUR,GDP,TOT,MLN_USD,A,2009,1104561.142,
TUR,GDP,TOT,MLN_USD,A,2010,1261588.717,
TUR,GDP,TOT,MLN_USD,A,2011,1443295.569,
TUR,GDP,TOT,MLN_USD,A,2012,1539111.228,
TUR,GDP,TOT,MLN_USD,A,2013,1690856.087,
TUR,GDP,TOT,MLN_USD,A,2014,1851026.001,
TUR,GDP,TOT,MLN_USD,A,2015,1944645.924,
TUR,GDP,TOT,MLN_USD,A,2016,2007466.266,
TUR,GDP,TOT,MLN_USD,A,2017,2140141.691,E
TUR,GDP,TOT,USD_CAP,A,1970,1780.613673,E
TUR,GDP,TOT,USD_CAP,A,1971,1926.446884,E
TUR,GDP,TOT,USD_CAP,A,1972,2105.774708,E
TUR,GDP,TOT,USD_CAP,A,1973,2236.188561,E
TUR,GDP,TOT,USD_CAP,A,1974,2509.847585,E
TUR,GDP,TOT,USD_CAP,A,1975,2862.595057,E
TUR,GDP,TOT,USD_CAP,A,1976,3267.437616,E
TUR,GDP,TOT,USD_CAP,A,1977,3515.000777,E
TUR,GDP,TOT,USD_CAP,A,1978,3740.285725,E
TUR,GDP,TOT,USD_CAP,A,1979,3941.530979,E
TUR,GDP,TOT,USD_CAP,A,1980,4106.244644,E
TUR,GDP,TOT,USD_CAP,A,1981,4593.677642,E
TUR,GDP,TOT,USD_CAP,A,1982,4928.244912,E
TUR,GDP,TOT,USD_CAP,A,1983,5245.267683,E
TUR,GDP,TOT,USD_CAP,A,1984,5653.478509,E
TUR,GDP,TOT,USD_CAP,A,1985,5932.38786,E
TUR,GDP,TOT,USD_CAP,A,1986,6328.958353,E
TUR,GDP,TOT,USD_CAP,A,1987,6985.240006,E
TUR,GDP,TOT,USD_CAP,A,1988,7258.6362,E
TUR,GDP,TOT,USD_CAP,A,1989,7430.925357,E
TUR,GDP,TOT,USD_CAP,A,1990,8277.254801,E
TUR,GDP,TOT,USD_CAP,A,1991,8488.02612,E
TUR,GDP,TOT,USD_CAP,A,1992,9050.722859,E
TUR,GDP,TOT,USD_CAP,A,1993,9850.994904,E
TUR,GDP,TOT,USD_CAP,A,1994,9362.385823,E
TUR,GDP,TOT,USD_CAP,A,1995,10087.40699,E
TUR,GDP,TOT,USD_CAP,A,1996,10807.95937,E
TUR,GDP,TOT,USD_CAP,A,1997,11635.95646,E
TUR,GDP,TOT,USD_CAP,A,1998,8923.511862,
TUR,GDP,TOT,USD_CAP,A,1999,8608.417262,
TUR,GDP,TOT,USD_CAP,A,2000,9431.352032,
TUR,GDP,TOT,USD_CAP,A,2001,9089.597607,
TUR,GDP,TOT,USD_CAP,A,2002,9207.886408,
TUR,GDP,TOT,USD_CAP,A,2003,9490.692786,
TUR,GDP,TOT,USD_CAP,A,2004,10749.72093,
TUR,GDP,TOT,USD_CAP,A,2005,11772.98891,
TUR,GDP,TOT,USD_CAP,A,2006,13497.95142,
TUR,GDP,TOT,USD_CAP,A,2007,14712.88468,
TUR,GDP,TOT,USD_CAP,A,2008,15901.07695,
TUR,GDP,TOT,USD_CAP,A,2009,15330.48081,
TUR,GDP,TOT,USD_CAP,A,2010,17281.32703,
TUR,GDP,TOT,USD_CAP,A,2011,19517.18146,
TUR,GDP,TOT,USD_CAP,A,2012,20549.29308,E
TUR,GDP,TOT,USD_CAP,A,2013,22314.40367,E
TUR,GDP,TOT,USD_CAP,A,2014,24158.80637,E
TUR,GDP,TOT,USD_CAP,A,2015,25111.77646,E
TUR,GDP,TOT,USD_CAP,A,2016,25655.47178,E
TUR,GDP,TOT,USD_CAP,A,2017,27077.71919,E
GBR,GDP,TOT,MLN_USD,A,1960,114500.8344,
GBR,GDP,TOT,MLN_USD,A,1961,118722.123,
GBR,GDP,TOT,MLN_USD,A,1962,122368.0186,
GBR,GDP,TOT,MLN_USD,A,1963,129722.616,
GBR,GDP,TOT,MLN_USD,A,1964,138405.5097,
GBR,GDP,TOT,MLN_USD,A,1965,146426.6392,
GBR,GDP,TOT,MLN_USD,A,1966,154889.2733,
GBR,GDP,TOT,MLN_USD,A,1967,163586.7474,
GBR,GDP,TOT,MLN_USD,A,1968,180450.3767,
GBR,GDP,TOT,MLN_USD,A,1969,194511.3067,
GBR,GDP,TOT,MLN_USD,A,1970,201050.6563,
GBR,GDP,TOT,MLN_USD,A,1971,218620.4615,
GBR,GDP,TOT,MLN_USD,A,1972,237897.1178,
GBR,GDP,TOT,MLN_USD,A,1973,267170.2814,
GBR,GDP,TOT,MLN_USD,A,1974,283997.6367,
GBR,GDP,TOT,MLN_USD,A,1975,305710.3358,
GBR,GDP,TOT,MLN_USD,A,1976,331875.2588,
GBR,GDP,TOT,MLN_USD,A,1977,361072.336,
GBR,GDP,TOT,MLN_USD,A,1978,402661.1742,
GBR,GDP,TOT,MLN_USD,A,1979,452213.6328,
GBR,GDP,TOT,MLN_USD,A,1980,482999.8476,
GBR,GDP,TOT,MLN_USD,A,1981,524022.336,
GBR,GDP,TOT,MLN_USD,A,1982,567720.7136,
GBR,GDP,TOT,MLN_USD,A,1983,615051.4838,
GBR,GDP,TOT,MLN_USD,A,1984,651371.7448,
GBR,GDP,TOT,MLN_USD,A,1985,700414.6433,
GBR,GDP,TOT,MLN_USD,A,1986,736870.7991,
GBR,GDP,TOT,MLN_USD,A,1987,795770.6569,
GBR,GDP,TOT,MLN_USD,A,1988,870968.9904,
GBR,GDP,TOT,MLN_USD,A,1989,928081.2398,
GBR,GDP,TOT,MLN_USD,A,1990,969455.3578,
GBR,GDP,TOT,MLN_USD,A,1991,990839.6442,
GBR,GDP,TOT,MLN_USD,A,1992,1017216.312,
GBR,GDP,TOT,MLN_USD,A,1993,1067734.411,
GBR,GDP,TOT,MLN_USD,A,1994,1132767.379,
GBR,GDP,TOT,MLN_USD,A,1995,1185524.466,
GBR,GDP,TOT,MLN_USD,A,1996,1265439.512,
GBR,GDP,TOT,MLN_USD,A,1997,1338301.086,
GBR,GDP,TOT,MLN_USD,A,1998,1374212.288,
GBR,GDP,TOT,MLN_USD,A,1999,1420682.288,
GBR,GDP,TOT,MLN_USD,A,2000,1545983.47,
GBR,GDP,TOT,MLN_USD,A,2001,1627875.107,
GBR,GDP,TOT,MLN_USD,A,2002,1714735.727,
GBR,GDP,TOT,MLN_USD,A,2003,1796830.29,
GBR,GDP,TOT,MLN_USD,A,2004,1907608.052,
GBR,GDP,TOT,MLN_USD,A,2005,1962571.622,
GBR,GDP,TOT,MLN_USD,A,2006,2102796.87,
GBR,GDP,TOT,MLN_USD,A,2007,2170900.684,
GBR,GDP,TOT,MLN_USD,A,2008,2251412.184,
GBR,GDP,TOT,MLN_USD,A,2009,2164919.661,
GBR,GDP,TOT,MLN_USD,A,2010,2262587.783,
GBR,GDP,TOT,MLN_USD,A,2011,2329213.597,
GBR,GDP,TOT,MLN_USD,A,2012,2414959.065,
GBR,GDP,TOT,MLN_USD,A,2013,2533408.314,
GBR,GDP,TOT,MLN_USD,A,2014,2640578.628,
GBR,GDP,TOT,MLN_USD,A,2015,2718230.514,
GBR,GDP,TOT,MLN_USD,A,2016,2806914.747,
GBR,GDP,TOT,MLN_USD,A,2017,2860929.419,
GBR,GDP,TOT,USD_CAP,A,1960,2186.298678,
GBR,GDP,TOT,USD_CAP,A,1961,2248.226997,
GBR,GDP,TOT,USD_CAP,A,1962,2296.179887,
GBR,GDP,TOT,USD_CAP,A,1963,2419.069763,
GBR,GDP,TOT,USD_CAP,A,1964,2563.492244,
GBR,GDP,TOT,USD_CAP,A,1965,2694.142395,
GBR,GDP,TOT,USD_CAP,A,1966,2834.567525,
GBR,GDP,TOT,USD_CAP,A,1967,2976.523362,
GBR,GDP,TOT,USD_CAP,A,1968,3268.199673,
GBR,GDP,TOT,USD_CAP,A,1969,3507.172729,
GBR,GDP,TOT,USD_CAP,A,1970,3613.939033,
GBR,GDP,TOT,USD_CAP,A,1971,3908.962621,
GBR,GDP,TOT,USD_CAP,A,1972,4240.817118,
GBR,GDP,TOT,USD_CAP,A,1973,4751.97484,
GBR,GDP,TOT,USD_CAP,A,1974,5050.103789,
GBR,GDP,TOT,USD_CAP,A,1975,5437.170274,
GBR,GDP,TOT,USD_CAP,A,1976,5903.572983,
GBR,GDP,TOT,USD_CAP,A,1977,6425.918064,
GBR,GDP,TOT,USD_CAP,A,1978,7167.595397,
GBR,GDP,TOT,USD_CAP,A,1979,8040.782944,
GBR,GDP,TOT,USD_CAP,A,1980,8574.469157,
GBR,GDP,TOT,USD_CAP,A,1981,9298.100287,
GBR,GDP,TOT,USD_CAP,A,1982,10085.46151,
GBR,GDP,TOT,USD_CAP,A,1983,10921.43412,
